Genome_ID	Species	Accession	Gene_ID	Module_ID	Catalog_gene_symbol	locus_tag	Prokka_gene	EC_number	product	Evidence
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC010	FM01	pyk	LABG0279_01632	pyk	2.7.1.40	Pyruvate kinase	gene+EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC003	FM01	pfk	LABG0279_01633	pfkA	2.7.1.11	ATP-dependent 6-phosphofructokinase	EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC009	FM01	eno	LABG0279_01651	eno	4.2.1.11	Enolase	gene+EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC029	FM07	noxE	LABG0279_01671	nox_3	1.6.3.4	NADH oxidase	EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC025	FM06	alsD	LABG0279_01742	aldC	4.1.1.5	Alpha-acetolactate decarboxylase	EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC012	FM02	ldhD	LABG0279_01767		1.1.1.28	D-lactate dehydrogenase	EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC033	FM07	ldhD	LABG0279_01767		1.1.1.28	D-lactate dehydrogenase	EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC011	FM02	ldh	LABG0279_01844	ldh_3	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC032	FM07	ldh	LABG0279_01844	ldh_3	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC015	FM03	pgl	LABG0279_01899	pgl	3.1.1.31	6-phosphogluconolactonase	gene+EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC020	FM04	ackA	LABG0279_01943	ackA_3	2.7.2.1	Acetate kinase	gene+EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC002	FM01	pgi	LABG0279_02177	pgi	5.3.1.9	Glucose-6-phosphate isomerase	gene+EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC030	FM07	npr	LABG0279_02211	npr_2	1.11.1.1	NADH peroxidase	gene+EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC027	FM06	pox	LABG0279_02274	pox5_3	1.2.3.3	Pyruvate oxidase	EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC013	FM03	xfp	LABG0279_02296	xpkA_1	4.1.2.9	Xylulose-5-phosphate phosphoketolase	EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC014	FM03	zwf	LABG0279_02314	zwf	1.1.1.49	Glucose-6-phosphate 1-dehydrogenase	gene+EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC008	FM01	pgm	LABG0279_02471	gpmA_4	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC021	FM05	adhE	LABG0279_02475	adh	1.1.1.1	Alcohol dehydrogenase	EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC022	FM05	adh	LABG0279_02475	adh	1.1.1.1	Alcohol dehydrogenase	gene+EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC031	FM07	adhE	LABG0279_02475	adh	1.1.1.1	Alcohol dehydrogenase	EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC008	FM01	pgm	LABG0279_02715	gpmA_5	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC023	FM06	pfl	LABG0279_02832	pflB	2.3.1.54	Formate acetyltransferase	EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC029	FM07	noxE	LABG0279_02943	nox_4	1.6.3.4	NADH oxidase	EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC013	FM03	xfp	LABG0279_03033	xpkA_2	4.1.2.9	Xylulose-5-phosphate phosphoketolase	EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC001	FM01	glk	LABG0279_03048	glkA	2.7.1.2	Glucokinase	EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC027	FM06	pox	LABG0279_03067	pox5_4	1.2.3.3	Pyruvate oxidase	EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC027	FM06	pox	LABG0279_03069	pox5_5	1.2.3.3	Pyruvate oxidase	EC
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC021	FM05	adhE	LABG0279_03135	adhE_2		Aldehyde-alcohol dehydrogenase	gene
LABG_0279	Lactiplantibacillus plantarum	GCF_036255815.1	GC031	FM07	adhE	LABG0279_03135	adhE_2		Aldehyde-alcohol dehydrogenase	gene
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC020	FM04	ackA	LABG0280_00181	ackA_1	2.7.2.1	Acetate kinase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC020	FM04	ackA	LABG0280_00264	ackA_2	2.7.2.1	Acetate kinase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC021	FM05	adhE	LABG0280_00284	adhE_1		Aldehyde-alcohol dehydrogenase	gene
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC031	FM07	adhE	LABG0280_00284	adhE_1		Aldehyde-alcohol dehydrogenase	gene
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC004	FM01	fba	LABG0280_00285	fba	4.1.2.13	Fructose-bisphosphate aldolase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC018	FM03	rpi	LABG0280_00306	rpiA_1	5.3.1.6	Ribose-5-phosphate isomerase A	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC011	FM02	ldh	LABG0280_00436	ldh_1	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC032	FM07	ldh	LABG0280_00436	ldh_1	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC008	FM01	pgm	LABG0280_00554	gpmA_1	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC018	FM03	rpi	LABG0280_00557	rpiA_2	5.3.1.6	Ribose-5-phosphate isomerase A	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC029	FM07	noxE	LABG0280_00636	nox_1	1.6.3.4	NADH oxidase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC029	FM07	noxE	LABG0280_00648	nox_2	1.6.3.4	NADH oxidase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC006	FM01	gap	LABG0280_00667	gap	1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC007	FM01	pgk	LABG0280_00668	pgk	2.7.2.3	Phosphoglycerate kinase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC005	FM01	tpi	LABG0280_00669	tpiA	5.3.1.1	Triosephosphate isomerase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC009	FM01	eno	LABG0280_00670	eno2	4.2.1.11	Enolase 2	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC019	FM04	pta	LABG0280_00683	pta	2.3.1.8	Phosphate acetyltransferase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC027	FM06	pox	LABG0280_00720	pox5_1	1.2.3.3	Pyruvate oxidase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC027	FM06	pox	LABG0280_00722	pox5_2	1.2.3.3	Pyruvate oxidase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC012	FM02	ldhD	LABG0280_00741		1.1.1.28	D-lactate dehydrogenase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC033	FM07	ldhD	LABG0280_00741		1.1.1.28	D-lactate dehydrogenase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC008	FM01	pgm	LABG0280_00763	gpmA_2	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC008	FM01	pgm	LABG0280_00764	gpmA_3	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC024	FM06	alsS	LABG0280_00848	alsS	2.2.1.6	Acetolactate synthase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC011	FM02	ldh	LABG0280_00925	ldh_2	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC032	FM07	ldh	LABG0280_00925	ldh_2	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC009	FM01	eno	LABG0280_01215	eno_1	4.2.1.11	Enolase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC030	FM07	npr	LABG0280_01230	npr_1	1.11.1.1	NADH peroxidase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC016	FM03	gnd	LABG0280_01315	gnd	1.1.1.44	6-phosphogluconate dehydrogenase, decarboxylating	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC001	FM01	glk	LABG0280_01342	glcK	2.7.1.2	Glucokinase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC017	FM03	rpe	LABG0280_01388	rpe	5.1.3.1	Ribulose-phosphate 3-epimerase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC021	FM05	adhE	LABG0280_01421		1.1.1.1	putative zinc-binding alcohol dehydrogenase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC022	FM05	adh	LABG0280_01421		1.1.1.1	putative zinc-binding alcohol dehydrogenase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC031	FM07	adhE	LABG0280_01421		1.1.1.1	putative zinc-binding alcohol dehydrogenase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC010	FM01	pyk	LABG0280_01625	pyk	2.7.1.40	Pyruvate kinase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC003	FM01	pfk	LABG0280_01626	pfkA	2.7.1.11	ATP-dependent 6-phosphofructokinase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC009	FM01	eno	LABG0280_01644	eno_2	4.2.1.11	Enolase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC029	FM07	noxE	LABG0280_01664	nox_3	1.6.3.4	NADH oxidase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC025	FM06	alsD	LABG0280_01720	aldC	4.1.1.5	Alpha-acetolactate decarboxylase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC012	FM02	ldhD	LABG0280_01745		1.1.1.28	D-lactate dehydrogenase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC033	FM07	ldhD	LABG0280_01745		1.1.1.28	D-lactate dehydrogenase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC011	FM02	ldh	LABG0280_01823	ldh_3	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC032	FM07	ldh	LABG0280_01823	ldh_3	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC015	FM03	pgl	LABG0280_01877	pgl	3.1.1.31	6-phosphogluconolactonase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC020	FM04	ackA	LABG0280_01921	ackA_3	2.7.2.1	Acetate kinase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC002	FM01	pgi	LABG0280_02147	pgi	5.3.1.9	Glucose-6-phosphate isomerase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC030	FM07	npr	LABG0280_02181	npr_2	1.11.1.1	NADH peroxidase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC027	FM06	pox	LABG0280_02235	pox5_3	1.2.3.3	Pyruvate oxidase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC013	FM03	xfp	LABG0280_02260	xpkA_1	4.1.2.9	Xylulose-5-phosphate phosphoketolase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC014	FM03	zwf	LABG0280_02278	zwf	1.1.1.49	Glucose-6-phosphate 1-dehydrogenase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC008	FM01	pgm	LABG0280_02436	gpmA_4	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC021	FM05	adhE	LABG0280_02441	adh	1.1.1.1	Alcohol dehydrogenase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC022	FM05	adh	LABG0280_02441	adh	1.1.1.1	Alcohol dehydrogenase	gene+EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC031	FM07	adhE	LABG0280_02441	adh	1.1.1.1	Alcohol dehydrogenase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC008	FM01	pgm	LABG0280_02687	gpmA_5	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC008	FM01	pgm	LABG0280_02719	gpmA_6	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC023	FM06	pfl	LABG0280_02836	pflB	2.3.1.54	Formate acetyltransferase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC029	FM07	noxE	LABG0280_02935	nox_4	1.6.3.4	NADH oxidase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC013	FM03	xfp	LABG0280_03011	xpkA_2	4.1.2.9	Xylulose-5-phosphate phosphoketolase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC027	FM06	pox	LABG0280_03031	pox5_4	1.2.3.3	Pyruvate oxidase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC027	FM06	pox	LABG0280_03033	pox5_5	1.2.3.3	Pyruvate oxidase	EC
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC021	FM05	adhE	LABG0280_03099	adhE_2		Aldehyde-alcohol dehydrogenase	gene
LABG_0280	Lactiplantibacillus plantarum	GCF_036259715.1	GC031	FM07	adhE	LABG0280_03099	adhE_2		Aldehyde-alcohol dehydrogenase	gene
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC020	FM04	ackA	LABG0281_00180	ackA_1	2.7.2.1	Acetate kinase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC020	FM04	ackA	LABG0281_00255	ackA_2	2.7.2.1	Acetate kinase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC021	FM05	adhE	LABG0281_00275	adhE_1		Aldehyde-alcohol dehydrogenase	gene
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC031	FM07	adhE	LABG0281_00275	adhE_1		Aldehyde-alcohol dehydrogenase	gene
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC004	FM01	fba	LABG0281_00276	fba	4.1.2.13	Fructose-bisphosphate aldolase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC018	FM03	rpi	LABG0281_00301	rpiA_1	5.3.1.6	Ribose-5-phosphate isomerase A	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC011	FM02	ldh	LABG0281_00446	ldh_1	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC032	FM07	ldh	LABG0281_00446	ldh_1	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC008	FM01	pgm	LABG0281_00508	gpmA_1	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC018	FM03	rpi	LABG0281_00511	rpiA_2	5.3.1.6	Ribose-5-phosphate isomerase A	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC029	FM07	noxE	LABG0281_00591	nox_1	1.6.3.4	NADH oxidase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC029	FM07	noxE	LABG0281_00603	nox_2	1.6.3.4	NADH oxidase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC006	FM01	gap	LABG0281_00622	gap	1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC007	FM01	pgk	LABG0281_00623	pgk	2.7.2.3	Phosphoglycerate kinase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC005	FM01	tpi	LABG0281_00624	tpiA	5.3.1.1	Triosephosphate isomerase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC009	FM01	eno	LABG0281_00625	eno2	4.2.1.11	Enolase 2	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC019	FM04	pta	LABG0281_00638	pta	2.3.1.8	Phosphate acetyltransferase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC027	FM06	pox	LABG0281_00675	pox5_1	1.2.3.3	Pyruvate oxidase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC027	FM06	pox	LABG0281_00677	pox5_2	1.2.3.3	Pyruvate oxidase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC012	FM02	ldhD	LABG0281_00695		1.1.1.28	D-lactate dehydrogenase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC033	FM07	ldhD	LABG0281_00695		1.1.1.28	D-lactate dehydrogenase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC008	FM01	pgm	LABG0281_00717	gpmA_2	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC008	FM01	pgm	LABG0281_00718	gpmA_3	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC024	FM06	alsS	LABG0281_00805	alsS	2.2.1.6	Acetolactate synthase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC011	FM02	ldh	LABG0281_00882	ldh_2	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC032	FM07	ldh	LABG0281_00882	ldh_2	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC030	FM07	npr	LABG0281_01177	npr_1	1.11.1.1	NADH peroxidase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC016	FM03	gnd	LABG0281_01264	gnd	1.1.1.44	6-phosphogluconate dehydrogenase, decarboxylating	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC001	FM01	glk	LABG0281_01291	glcK	2.7.1.2	Glucokinase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC017	FM03	rpe	LABG0281_01336	rpe	5.1.3.1	Ribulose-phosphate 3-epimerase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC021	FM05	adhE	LABG0281_01368		1.1.1.1	putative zinc-binding alcohol dehydrogenase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC022	FM05	adh	LABG0281_01368		1.1.1.1	putative zinc-binding alcohol dehydrogenase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC031	FM07	adhE	LABG0281_01368		1.1.1.1	putative zinc-binding alcohol dehydrogenase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC010	FM01	pyk	LABG0281_01561	pyk	2.7.1.40	Pyruvate kinase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC003	FM01	pfk	LABG0281_01562	pfkA	2.7.1.11	ATP-dependent 6-phosphofructokinase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC009	FM01	eno	LABG0281_01581	eno	4.2.1.11	Enolase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC029	FM07	noxE	LABG0281_01602	nox_3	1.6.3.4	NADH oxidase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC025	FM06	alsD	LABG0281_01658	aldC	4.1.1.5	Alpha-acetolactate decarboxylase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC012	FM02	ldhD	LABG0281_01683		1.1.1.28	D-lactate dehydrogenase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC033	FM07	ldhD	LABG0281_01683		1.1.1.28	D-lactate dehydrogenase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC011	FM02	ldh	LABG0281_01765	ldh_3	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC032	FM07	ldh	LABG0281_01765	ldh_3	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC015	FM03	pgl	LABG0281_01823	pgl	3.1.1.31	6-phosphogluconolactonase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC020	FM04	ackA	LABG0281_01867	ackA_3	2.7.2.1	Acetate kinase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC002	FM01	pgi	LABG0281_02105	pgi	5.3.1.9	Glucose-6-phosphate isomerase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC030	FM07	npr	LABG0281_02139	npr_2	1.11.1.1	NADH peroxidase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC027	FM06	pox	LABG0281_02199	pox5_3	1.2.3.3	Pyruvate oxidase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC013	FM03	xfp	LABG0281_02221	xpkA_1	4.1.2.9	Xylulose-5-phosphate phosphoketolase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC014	FM03	zwf	LABG0281_02239	zwf	1.1.1.49	Glucose-6-phosphate 1-dehydrogenase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC008	FM01	pgm	LABG0281_02397	gpmA_4	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC021	FM05	adhE	LABG0281_02401	adh	1.1.1.1	Alcohol dehydrogenase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC022	FM05	adh	LABG0281_02401	adh	1.1.1.1	Alcohol dehydrogenase	gene+EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC031	FM07	adhE	LABG0281_02401	adh	1.1.1.1	Alcohol dehydrogenase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC008	FM01	pgm	LABG0281_02635	gpmA_5	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC023	FM06	pfl	LABG0281_02756	pflB	2.3.1.54	Formate acetyltransferase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC029	FM07	noxE	LABG0281_02849	nox_4	1.6.3.4	NADH oxidase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC013	FM03	xfp	LABG0281_02930	xpkA_2	4.1.2.9	Xylulose-5-phosphate phosphoketolase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC027	FM06	pox	LABG0281_02954	pox5_4	1.2.3.3	Pyruvate oxidase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC027	FM06	pox	LABG0281_02956	pox5_5	1.2.3.3	Pyruvate oxidase	EC
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC021	FM05	adhE	LABG0281_02978	adhE_2		Aldehyde-alcohol dehydrogenase	gene
LABG_0281	Lactiplantibacillus plantarum	GCF_036287535.1	GC031	FM07	adhE	LABG0281_02978	adhE_2		Aldehyde-alcohol dehydrogenase	gene
LABG_0282	Lactiplantibacillus plantarum	GCF_036321505.1	GC020	FM04	ackA	LABG0282_00184	ackA_1	2.7.2.1	Acetate kinase	gene+EC
LABG_0282	Lactiplantibacillus plantarum	GCF_036321505.1	GC020	FM04	ackA	LABG0282_00274	ackA_2	2.7.2.1	Acetate kinase	gene+EC
LABG_0282	Lactiplantibacillus plantarum	GCF_036321505.1	GC021	FM05	adhE	LABG0282_00291	adhE_1		Aldehyde-alcohol dehydrogenase	gene
LABG_0282	Lactiplantibacillus plantarum	GCF_036321505.1	GC031	FM07	adhE	LABG0282_00291	adhE_1		Aldehyde-alcohol dehydrogenase	gene
LABG_0282	Lactiplantibacillus plantarum	GCF_036321505.1	GC004	FM01	fba	LABG0282_00292	fba	4.1.2.13	Fructose-bisphosphate aldolase	gene+EC
LABG_0282	Lactiplantibacillus plantarum	GCF_036321505.1	GC018	FM03	rpi	LABG0282_00313	rpiA_1	5.3.1.6	Ribose-5-phosphate isomerase A	EC
LABG_0282	Lactiplantibacillus plantarum	GCF_036321505.1	GC011	FM02	ldh	LABG0282_00447	ldh_1	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0282	Lactiplantibacillus plantarum	GCF_036321505.1	GC032	FM07	ldh	LABG0282_00447	ldh_1	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0282	Lactiplantibacillus plantarum	GCF_036321505.1	GC008	FM01	pgm	LABG0282_00505	gpmA_1	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0282	Lactiplantibacillus plantarum	GCF_036321505.1	GC018	FM03	rpi	LABG0282_00508	rpiA_2	5.3.1.6	Ribose-5-phosphate isomerase A	EC
LABG_0282	Lactiplantibacillus plantarum	GCF_036321505.1	GC029	FM07	noxE	LABG0282_00587	nox_1	1.6.3.4	NADH oxidase	EC
LABG_0282	Lactiplantibacillus plantarum	GCF_036321505.1	GC029	FM07	noxE	LABG0282_00593	nox_2	1.6.3.4	NADH oxidase	EC
